UG,NR,CHAVE,"TIPO NE","DATA TRANSACAO","DATA EMISSAO","VALOR NE",FAV,"COD AMPARO","COD MOD LIC","MOD LIC",NORMATIVO,ART,PARAGRAFO,INCISO,ALINEA,"AMPARO COMPLETO",OBS,ESFERA,PTRES,UO,PROGRAMA,ACAO,RP,"TIPO CREDITO",PO,"AUTOR EMENDA",FONTE,ND,PI,"RADICAL 4 PI","MEIO 3 PI","SUFIXO 4 PI",PROCESSO,UGR,LOCAL,CAMBIO,"INFORMAÇÃO COMPLEMENTAR",SISTEMA,ORDEM,ITEM,NDSI,SI,"OBS LI","DATA OPERAÇÃO",OPERACAO,QUANTIDADE,"VALOR UNIT","VALOR OPERACAO"
160224,2024NE000529,160224000012024NE000529,GLOBAL,17/10/24,15/10/24,"1.779,00",05037980000110,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC420473, COEX DE 11SET24 REQUISIÇÃO 154 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.008457/2024-72,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205900012024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903007,07,"ITEM COMPRA: 00128 - FRIOS, VARIEDADE PRESUNTO DE PERNIL, TIPO PREPARAÇÃO COZIDO, COMPOSIÇÃO COM CAPA DE GORDURA, APRESENTAÇÃO PEÇA INTEIRA, ESTADO DE CONSERVAÇÃO RESFRIADO(A)",15/10/24,INCLUSAO,100,"17,79","1.779,00"
160224,2024NE000530,160224000012024NE000530,GLOBAL,22/10/24,16/10/24,"1.706,75",40713112000104,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC420473, 11 SET 24, COEX REQUISIÇÃO Nº 156-APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.008581/2024-38,160504,"AV. FRANCISCO M. ALBIZU, 320 - BACACHERI, CURITIBA- PR",0.0000,"16044605900132024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903007,07,"ITEM COMPRA: 00036 - LEGUME IN NATURA, TIPO CENOURA",16/10/24,INCLUSAO,125,"7,39","923,75"
160224,2024NE000530,160224000012024NE000530,GLOBAL,22/10/24,16/10/24,"1.706,75",40713112000104,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC420473, 11 SET 24, COEX REQUISIÇÃO Nº 156-APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.008581/2024-38,160504,"AV. FRANCISCO M. ALBIZU, 320 - BACACHERI, CURITIBA- PR",0.0000,"16044605900132024 - UASG MINUTA: 160224",COMPRASNET-ME,2,2,33903007,07,"ITEM COMPRA: 00109 - VERDURA IN NATURA, TIPO COUVE",16/10/24,INCLUSAO,100,"7,83","783,00"
160224,2024NE000531,160224000012024NE000531,ORDINARIO,31/10/24,17/10/24,"6.387,75",17150601723,104,8,"NAO SE APLICA","SEM INFORMACAO",,,,,"SEM INFORMACAO","AFIM DE ATENDER CAPACITAÇÃO DE MILITAR DESTA OM (CURSO DE MANUTENÇAO DE CHASSI DA VBTP M113 BR PARA SARGENTOS - 2025), CONFORME ADT DCEM 4C AO BOL DO DGP NO 118, DE 11 DE OUTUBRO DE 2024.",1,232007,52121,6112,212O,1,A,0000,000000000000,1000000000,339093,D6PEINDMV1A,D6PE,IND,MV1A,0,160505,0,0,0,SIAFI-STN,1,1,33909318,18,"2024NC425688, DGP DE 16OUT24 REQUISIÇÃO 31 FISC ADM",17/10/24,INCLUSAO,1,"6.387,75","6.387,75"
160224,2024NE000532,160224000012024NE000532,ORDINARIO,31/10/24,17/10/24,"614,88",17150601723,104,8,"NAO SE APLICA","SEM INFORMACAO",,,,,"SEM INFORMACAO","AFIM DE ATENDER CAPACITAÇÃO DE MILITAR DESTA OM (CURSO DE MANUTENÇAO DE CHASSI DA VBTP M113 BR PARA SARGENTOS - 2025), CONFORME ADT DCEM 4C AO BOL DO DGP NO 118, DE 11 DE OUTUBRO DE 2024.",1,232007,52121,6112,212O,1,A,0000,000000000000,1000000000,339093,D6PEINDMV1T,D6PE,IND,MV1T,0,160505,0,0,0,SIAFI-STN,1,1,33909319,19,"2024NC425688, DGP DE 16OUT24 REQUISIÇÃO 31 FISC ADM",17/10/24,INCLUSAO,1,"614,88","614,88"
160224,2024NE000533,160224000012024NE000533,GLOBAL,22/10/24,17/10/24,"1.428,00",40713112000104,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC420473, COEX DE 11SET24 REQUISIÇÃO 148  APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.008317/2024-02,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16022905000082023 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903007,07,"ITEM COMPRA: 00045 - LEGUME IN NATURA, TIPO CEBOLA BRANCA",17/10/24,INCLUSAO,200,"7,14","1.428,00"
160224,2024NE000534,160224000012024NE000534,ORDINARIO,31/10/24,17/10/24,"446,00",04094110000110,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC420473, 11 SET 24, COEX REQUISIÇÃO Nº 157-APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.008620/2024-05,160504,"AV. FRANCISCO M. ALBIZU, 320 - BACACHERI, CURITIBA- PR",0.0000,"16019205900122024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903007,07,"ITEM COMPRA: 00004 - LEGUME EM CONSERVA, TIPO ERVILHA",17/10/24,INCLUSAO,25,"17,84","446,00"
160224,2024NE000535,160224000012024NE000535,ORDINARIO,31/10/24,28/10/24,"50,70",05037980000110,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC419517, COEX DE 05SET24 REQUISIÇÃO 158 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA3RR,E6SU,PLJ,A3RR,64618.008859/2024-77,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205900122024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903007,07,"ITEM COMPRA: 00018 - CARNE PROCESSADA, VARIEDADE HAMBURGUER, TIPO BOVINO, SABOR TEMPERADO, ESTADO DE CONSERVAÇÃO CONGELADO(A)",28/10/24,INCLUSAO,3,"16,90","50,70"
160224,2024NE000536,160224000012024NE000536,ORDINARIO,31/10/24,28/10/24,"1.030,90",05037980000110,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC420473, COEX DE 11SET24 REQUISIÇÃO 158 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.008859/2024-77,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205900122024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903007,07,"ITEM COMPRA: 00018 - CARNE PROCESSADA, VARIEDADE HAMBURGUER, TIPO BOVINO, SABOR TEMPERADO, ESTADO DE CONSERVAÇÃO CONGELADO(A)",28/10/24,INCLUSAO,61,"16,90","1.030,90"
160224,2024NE000537,160224000012024NE000537,GLOBAL,31/10/24,28/10/24,"1.707,84",05037980000110,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC420473, COEX DE 11SET24 REQUISIÇÃO 159 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.008861/2024-46,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205900012024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903007,07,"ITEM COMPRA: 00128 - FRIOS, VARIEDADE PRESUNTO DE PERNIL, TIPO PREPARAÇÃO COZIDO, COMPOSIÇÃO COM CAPA DE GORDURA, APRESENTAÇÃO PEÇA INTEIRA, ESTADO DE CONSERVAÇÃO RESFRIADO(A)",28/10/24,INCLUSAO,96,"17,79","1.707,84"
160224,2024NE000538,160224000012024NE000538,ORDINARIO,31/10/24,29/10/24,"142,05",43058709000150,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC019698, COTER DE 22OUT24 REQUISIÇÃO 27 S3",1,232021,52121,6112,21A0,2,A,000B,000000000000,1000000000,339030,FAOPPREININ,FAOP,PRE,ININ,64618.008906/2024-82,160539,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16021105900042024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903028,28,"ITEM COMPRA: 00006 - ÓCULOS PROTEÇÃO, MATERIAL ARMAÇÃO POLÍMERO, TIPO PROTEÇÃO LATERAL/FRONTAL, TIPO LENTE ANTI-RISCO, COR LENTE INCOLOR, APLICAÇÃO PROTEÇÃO DOS OLHOS, CONTRA POEIRA E RESÍDUOS DO A R, CARACTERÍSTICAS ADICIONAIS UVA/UVB/AJUSTE COMPRIMENTO HASTES, MATERIAL LENTE POLICARBONATO, COR ARMAÇÃO AMARELA/PRETA",29/10/24,INCLUSAO,29,"2,45","71,05"
160224,2024NE000538,160224000012024NE000538,ORDINARIO,31/10/24,29/10/24,"142,05",43058709000150,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC019698, COTER DE 22OUT24 REQUISIÇÃO 27 S3",1,232021,52121,6112,21A0,2,A,000B,000000000000,1000000000,339030,FAOPPREININ,FAOP,PRE,ININ,64618.008906/2024-82,160539,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16021105900042024 - UASG MINUTA: 160224",COMPRASNET-ME,2,2,33903014,14,"ITEM COMPRA: 00048 - CORDA, DIÂMETRO 4 MM, TIPO TRANÇADO (TIPO _A_), MATERIAL 100% POLIPROPILENO",29/10/24,INCLUSAO,100,"0,71","71,00"
160224,2024NE000539,160224000012024NE000539,ORDINARIO,31/10/24,29/10/24,"393,50",14968227000130,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC019698, COTER DE 22OUT24 REQUISIÇÃO 27 S3",1,232021,52121,6112,21A0,2,A,000B,000000000000,1000000000,339030,FAOPPREININ,FAOP,PRE,ININ,64618.008906/2024-82,160539,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16021105900042024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903014,14,"ITEM COMPRA: 00007 - CORANTE, MATERIAL CORANTE PÓ COM PIGMENTOS, COR VERDE, APLICAÇÃO MULTIUSO, APRESENTAÇÃO CAIXA COM 500 GRAMAS, TIPO PÓ XADREZ/ VERMELHÃO",29/10/24,INCLUSAO,5,"14,38","71,90"
160224,2024NE000539,160224000012024NE000539,ORDINARIO,31/10/24,29/10/24,"393,50",14968227000130,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC019698, COTER DE 22OUT24 REQUISIÇÃO 27 S3",1,232021,52121,6112,21A0,2,A,000B,000000000000,1000000000,339030,FAOPPREININ,FAOP,PRE,ININ,64618.008906/2024-82,160539,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16021105900042024 - UASG MINUTA: 160224",COMPRASNET-ME,2,2,33903042,42,"ITEM COMPRA: 00036 - FACÃO, MATERIAL LÂMINA AÇO, MATERIAL CABO POLIPROPILENO, COMPRIMENTO 18 POL, TIPO PARA CACAU",29/10/24,INCLUSAO,20,"16,08","321,60"
160224,2024NE000540,160224000012024NE000540,ORDINARIO,31/10/24,29/10/24,"54,54",04176836000100,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC019698, COTER DE 22OUT24 REQUISIÇÃO 27 S3",1,232021,52121,6112,21A0,2,A,000B,000000000000,1000000000,339030,FAOPPREININ,FAOP,PRE,ININ,64618.008906/2024-82,160539,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16021105900042024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903016,16,"ITEM COMPRA: 00018 - CANETA ESFEROGRÁFICA, MATERIAL TERMOPLÁSTICO, QUANTIDADE CARGAS 1 UN, MATERIAL PONTA LATÃO COM ESFERA DE TUNGSTÊNIO, TIPO ESCRITA FINA, COR TINTA AZUL, CARACTERÍSTICAS ADICIONAIS CORPO SEXTAVADO COM RESPIRO, TAMPA REMOVÍVEL VENT I",29/10/24,INCLUSAO,2,"27,27","54,54"
160224,2024NE000541,160224000012024NE000541,ORDINARIO,31/10/24,29/10/24,"360,00",42785776000104,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC019698, COTER DE 22OUT24 REQUISIÇÃO 27 S3",1,232021,52121,6112,21A0,2,A,000B,000000000000,1000000000,339030,FAOPPREININ,FAOP,PRE,ININ,64618.008906/2024-82,160539,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16021105900042024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903029,29,"ITEM COMPRA: 00085 - PEDESTAL BANNER, MATERIAL ESTRUTURA ALUMÍNIO ANODIZADO, ACABAMENTO SUPERFICIAL FOSCO, ALTURA MÁXIMA 2,55 M, CARACTERÍSTICAS ADICIONAIS TRIPÉ COM BASE ARTICULADA E REGULAGEM DE ALTURA, LARGURA 1 M",29/10/24,INCLUSAO,4,"90,00","360,00"
160224,2024NE000542,160224000012024NE000542,ORDINARIO,31/10/24,29/10/24,"115,90",08658622000113,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC019698, COTER DE 22OUT24 REQUISIÇÃO 27 S3",1,232021,52121,6112,21A0,2,A,000B,000000000000,1000000000,339030,FAOPPREININ,FAOP,PRE,ININ,64618.008906/2024-82,160539,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16021105900042024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903042,42,"ITEM COMPRA: 00044 - FOICE, MATERIAL AÇO, TRATAMENTO SUPERFICIAL PINTURA ENVERNIZADA, TIPO ABERTA, COMPRIMENTO LÂMINA 40 CM, PESO 900 G, COMPRIMENTO CABO 1,10 M, MATERIAL CABO MADEIRA",29/10/24,INCLUSAO,2,"29,45","58,90"
160224,2024NE000542,160224000012024NE000542,ORDINARIO,31/10/24,29/10/24,"115,90",08658622000113,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC019698, COTER DE 22OUT24 REQUISIÇÃO 27 S3",1,232021,52121,6112,21A0,2,A,000B,000000000000,1000000000,339030,FAOPPREININ,FAOP,PRE,ININ,64618.008906/2024-82,160539,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16021105900042024 - UASG MINUTA: 160224",COMPRASNET-ME,2,2,33903028,28,"ITEM COMPRA: 00082 - LUVA DE PROTEÇÃO, MATERIAL COURO SINTÉTICO, APLICAÇÃO USO GERAL, TAMANHO VARIADOS, COR, CARACTERÍSTICAS ADICIONAIS LAÇOS DE TRANSPORTE DE NYLON, LAVÁVEL, TIPO SENSÍVEL AO TOQUE, FINALIDADE TÁTICA, TIPO USO REUTILIZÁVEL",29/10/24,INCLUSAO,20,"2,85","57,00"
160224,2024NE000543,160224000012024NE000543,ORDINARIO,31/10/24,29/10/24,"59,99",15272796000109,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC019698, COTER DE 22OUT24 REQUISIÇÃO 27 S3",1,232021,52121,6112,21A0,2,A,000B,000000000000,1000000000,339030,FAOPPREININ,FAOP,PRE,ININ,64618.008906/2024-82,160539,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16021105900042024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903014,14,"ITEM COMPRA: 00078 - TNT, GRAMATURA 40 G/M2, COR VARIADA, LARGURA 1,40 M",29/10/24,INCLUSAO,1,"59,99","59,99"
160224,2024NE000544,160224000012024NE000544,ORDINARIO,31/10/24,29/10/24,"239,94",27176482000191,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC019698, 22OUT24, COTER REQUISIÇÃO Nº 26-S-3",1,232021,52121,6112,21A0,2,A,000B,000000000000,1000000000,339030,FAOPPREININ,FAOP,PRE,ININ,64618.008905/2024-38,160539,"AV. FRANCISCO M ALBIZU, 320 - BACACHERI, CURITIBA - PR, 82600-370",0.0000,"16021105900032024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903044,44,"ITEM COMPRA: 00001 - SINALIZADOR TRÂNSITO, MATERIAL CORPO PLÁSTICO RESISTENTE, TIPO BASTÃO, ALIMENTAÇÃO PILHA, COMPRIMENTO APROXIMADAMENTE DE 55 CM, DIÂMETRO 4 CM, CARACTERÍSTICAS ADICIONAIS CONFORME MODELO DO ÓRGÃO",29/10/24,INCLUSAO,6,"39,99","239,94"
160224,2024NE000545,160224000012024NE000545,ORDINARIO,31/10/24,29/10/24,"257,91",52755750000177,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC019698, 22OUT24, COTER REQUISIÇÃO Nº 26-S-3",1,232021,52121,6112,21A0,2,A,000B,000000000000,1000000000,339030,FAOPPREININ,FAOP,PRE,ININ,64618.008905/2024-38,160539,"AV. FRANCISCO M ALBIZU, 320 - BACACHERI, CURITIBA - PR, 82600-370",0.0000,"16021105900032024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903014,14,"ITEM COMPRA: 00002 - REDE ESPORTE, MATERIAL POLIETILENO, APLICAÇÃO FUTEBOL DE CAMPO, CARACTERÍSTICAS ADICIONAIS MALHA 15 COM TRATAMENTO UV, MEDIDAS 7,5M X 2,5M,",29/10/24,INCLUSAO,1,"144,97","144,97"
160224,2024NE000545,160224000012024NE000545,ORDINARIO,31/10/24,29/10/24,"257,91",52755750000177,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC019698, 22OUT24, COTER REQUISIÇÃO Nº 26-S-3",1,232021,52121,6112,21A0,2,A,000B,000000000000,1000000000,339030,FAOPPREININ,FAOP,PRE,ININ,64618.008905/2024-38,160539,"AV. FRANCISCO M ALBIZU, 320 - BACACHERI, CURITIBA - PR, 82600-370",0.0000,"16021105900032024 - UASG MINUTA: 160224",COMPRASNET-ME,2,2,33903014,14,"ITEM COMPRA: 00026 - BOLA BASQUETEBOL, MATERIAL PU, PESO CHEIA 510 A 565 G, CIRCUNFERÊNCIA 72 A 74 CM, CARACTERÍSTICAS ADICIONAIS MATRIZADA, MIOLO LUBRIFICADO, MODELO PRÓ 6.4",29/10/24,INCLUSAO,1,"64,97","64,97"
160224,2024NE000545,160224000012024NE000545,ORDINARIO,31/10/24,29/10/24,"257,91",52755750000177,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC019698, 22OUT24, COTER REQUISIÇÃO Nº 26-S-3",1,232021,52121,6112,21A0,2,A,000B,000000000000,1000000000,339030,FAOPPREININ,FAOP,PRE,ININ,64618.008905/2024-38,160539,"AV. FRANCISCO M ALBIZU, 320 - BACACHERI, CURITIBA - PR, 82600-370",0.0000,"16021105900032024 - UASG MINUTA: 160224",COMPRASNET-ME,3,3,33903014,14,"ITEM COMPRA: 00028 - BOLA FUTSAL, MATERIAL POLIURETANO, PESO CHEIA 410 A 440 G, CIRCUNFERÊNCIA 61 A 64 CM, CARACTERÍSTICAS ADICIONAIS SEM COSTURA, VÁLVULA REMOVÍVEL E LUBRIFICADA , COR BRANCA, TIPO OFICIAL",29/10/24,INCLUSAO,1,"47,97","47,97"
160224,2024NE000546,160224000012024NE000546,ORDINARIO,31/10/24,30/10/24,"326,00",55690054000118,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC019698, 22OUT24, COTER REQUISIÇÃO Nº 26-S-3",1,232021,52121,6112,21A0,2,A,000B,000000000000,1000000000,339030,FAOPPREININ,FAOP,PRE,ININ,64618.008905/2024-38,160539,"AV. FRANCISCO M. ALBIZU, 320 - BACACHERI, CURITIBA- PR",0.0000,"16021105900032024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903014,14,"ITEM COMPRA: 00011 - HALTERE, MATERIAL FERRO, TIPO MACIÇO, REVESTIMENTO BORRACHA PVC- CLORETO DE POLIVINILA, FORMA BOLAS NAS LATERAIS, PESO 10 KG, COR AZUL",30/10/24,INCLUSAO,2,"163,00","326,00"
160224,2024NE000547,160224000012024NE000547,ORDINARIO,31/10/24,30/10/24,"87,00",48741157000102,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC019698, 22OUT24, COTER REQUISIÇÃO Nº 26-S-3",1,232021,52121,6112,21A0,2,A,000B,000000000000,1000000000,339030,FAOPPREININ,FAOP,PRE,ININ,64618.008905/2024-38,160539,"AV. FRANCISCO M. ALBIZU, 320 - BACACHERI, CURITIBA- PR",0.0000,"16021105900032024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903014,14,"ITEM COMPRA: 00015 - EQUIPAMENTO / ACESSÓRIOS DESPORTO, MATERIAL TUBO DE POLICARBONATO, TIPO BOMBA, USO BOLA, CARACTERÍSTICAS ADICIONAIS HASTE DE ACRILATO NITRÍLICA BUTADIENO ESTIRENO, T",30/10/24,INCLUSAO,2,"8,70","17,40"
160224,2024NE000547,160224000012024NE000547,ORDINARIO,31/10/24,30/10/24,"87,00",48741157000102,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC019698, 22OUT24, COTER REQUISIÇÃO Nº 26-S-3",1,232021,52121,6112,21A0,2,A,000B,000000000000,1000000000,339030,FAOPPREININ,FAOP,PRE,ININ,64618.008905/2024-38,160539,"AV. FRANCISCO M. ALBIZU, 320 - BACACHERI, CURITIBA- PR",0.0000,"16021105900032024 - UASG MINUTA: 160224",COMPRASNET-ME,2,2,33903014,14,"ITEM COMPRA: 00018 - BOLA VOLEIBOL, MATERIAL PVC, PESO CHEIA 250 A 260 G, CIRCUNFERÊNCIA 64 CM, CARACTERÍSTICAS ADICIONAIS PINTURA TÍPICA DE BOLA DE VÔLEI, SIMULANDO GOMOS, APLICAÇÃO VOLEI DE QUADRA, COR MULTICOLOR",30/10/24,INCLUSAO,1,"69,60","69,60"
160224,2024NE000548,160224000012024NE000548,ORDINARIO,31/10/24,30/10/24,"89,80",46202155000101,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC019698, 22OUT24, COTER REQUISIÇÃO Nº 26-S-3",1,232021,52121,6112,21A0,2,A,000B,000000000000,1000000000,339030,FAOPPREININ,FAOP,PRE,ININ,64618.008905/2024-38,160539,"AV. FRANCISCO M. ALBIZU, 320 - BACACHERI, CURITIBA- PR",0.0000,"16021105900032024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903014,14,"ITEM COMPRA: 00017 - TROFÉU, MATERIAL ACRÍLICO, MATERIAL BASE ACRÍLICO, ALTURA 25 CM, FORMATO DE ACORDO PROJETO, CARACTERÍSTICAS ADICIONAIS BASE RETA COM LARGURA DE 10 M",30/10/24,INCLUSAO,2,"44,90","89,80"
160224,2024NE000549,160224000012024NE000549,ORDINARIO,31/10/24,30/10/24,"121,98",52077628000199,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC019698, 22OUT24, COTER REQUISIÇÃO Nº 26-S-3",1,232021,52121,6112,21A0,2,A,000B,000000000000,1000000000,339030,FAOPPREININ,FAOP,PRE,ININ,64618.008905/2024-38,160539,"AV. FRANCISCO M. ALBIZU, 320 - BACACHERI, CURITIBA- PR",0.0000,"16021105900032024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903014,14,"ITEM COMPRA: 00025 - BOLA FUTEBOL, MATERIAL 100% TERMOPLÁSTICO POLIURETANO, PESO CHEIA 420 A 435 G, CIRCUNFERÊNCIA 66,5 A 67,5 CM, MODELO FUTEBOL SOCIETY",30/10/24,INCLUSAO,2,"60,99","121,98"
160224,2024NE000550,160224000012024NE000550,ORDINARIO,31/10/24,30/10/24,"225,00",24745402000183,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC019698, 22OUT24, COTER REQUISIÇÃO Nº 26-S-3",1,232021,52121,6112,21A0,2,A,000B,000000000000,1000000000,339030,FAOPPREININ,FAOP,PRE,ININ,64618.008905/2024-38,160539,"AV. FRANCISCO M. ALBIZU, 320 - BACACHERI, CURITIBA- PR",0.0000,"16021105900032024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903014,14,"ITEM COMPRA: 00035 - PRISMA PARA TOPOGRAFIA, MATERIAL NYLON, ACABAMENTO ESTRUTURA SOLDADA EM ALUMÍNIO, CARACTERÍSTICAS ADICIONAIS PADRÃO OFICIAL, DIMENSÕES APROXIMADAS: 30 X 30 CM",30/10/24,INCLUSAO,15,"15,00","225,00"
160224,2024NE000551,160224000012024NE000551,ORDINARIO,31/10/24,30/10/24,"150,00",47476474000178,179,12,PREGAO,"LEI 14.133/2021",28,,I,,"Inc. I, Art. 28, LEI 14.133/2021","2024NC019698, 22OUT24, COTER REQUISIÇÃO Nº 26-S-3",1,232021,52121,6112,21A0,2,A,000B,000000000000,1000000000,339030,FAOPPREININ,FAOP,PRE,ININ,64618.008905/2024-38,160539,"AV. FRANCISCO M. ALBIZU, 320 - BACACHERI, CURITIBA- PR",0.0000,"16021105900032024 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903014,14,"ITEM COMPRA: 00006 - COLCHONETE GINÁSTICA, MATERIAL NAPA, COMPRIMENTO 1 M, LARGURA 0,50 M, ESPESSURA 0,05 M, COR AZUL",30/10/24,INCLUSAO,5,"30,00","150,00"
