UG,"NOME DA UG",CGCFEX,RM,COMANDO,ANO,SEQ,NR,LINK,SRP,"DATA DE INCLUSÃO","DATA DE PUBLICAÇÃO PNCP","DATA DE ATUALIZAÇÃO","DATA DE ABERTURA DA PROPOSTA","DATA DE ENCERRAMENTO DA PROPOSTA","INF. COMPL.",PROCESSO,OBJETO,LINK,JUST_PRESENCIAL,"NR PNCP",MODALIDADE,SITUAÇÃO,"INSTR CONVOCATÓRIO","MODO DE DISPUTA","DESCRIÇÃO DO AMPARO","NOME DO AMPARO","CNPJ DO ÓRGÃO","NOME DO ÓRGÃO","VALOR ESTIMADO","VALOR HOMOLOGADO","ITEM NR","TEM RESULTADO?","ITEM DESCRIÇÃO",MATERIAL/SERVIÇO,"VALOR UNITÁRIO ESTIMADO","ITEM QTDE","ITEM UNIDADE","CATEGORIA DO ITEM",JULGAMENTO,"SITUAÇÃO DO ITEM",BENEFÍCIO,"DATA DE INCLUSÃO DO ITEM","DATA DE ATUALIZAÇÃO DO ITEM",FAV,"NOME DO FAV",PORTE,"NATUREZA JURÍDICA","DATA DE INCLUSÃO DO RESULTADO","DATA DE ATUALIZAÇÃO DO RESULTADO","DATA DO RESULTADO","QTDE HOM","VALOR HOM","PERCENTUAL DE DESCONTO","VALOR TOTAL ESTIMADO","VALOR TOTAL HOM"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,18735,90020,"Edital
Acompanhar",SIM,"09/10/2024 07:12:40","09/10/2024 07:12:40","09/10/2024 07:12:40","09/10/2024 08:00:00","21/10/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900202024",64618.006917/2024,"Aquisição de componentes elétricos e equipamentos para o projeto de revitalização da VBE PCM577 A2.","Edital
Acompanhar",,00394452000103-1-018735/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",85870.87,0.00,25,NÃO,"Terminal elétrico",Material,0.7100,500.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","09/10/2024 07:12:40","09/10/2024 07:12:40",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"355,00","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,18735,90020,"Edital
Acompanhar",SIM,"09/10/2024 07:12:40","09/10/2024 07:12:40","09/10/2024 07:12:40","09/10/2024 08:00:00","21/10/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900202024",64618.006917/2024,"Aquisição de componentes elétricos e equipamentos para o projeto de revitalização da VBE PCM577 A2.","Edital
Acompanhar",,00394452000103-1-018735/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",85870.87,0.00,26,NÃO,"Conector adaptação terminal",Material,1.5500,400.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","09/10/2024 07:12:40","09/10/2024 07:12:40",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"620,00","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,18735,90020,"Edital
Acompanhar",SIM,"09/10/2024 07:12:40","09/10/2024 07:12:40","09/10/2024 07:12:40","09/10/2024 08:00:00","21/10/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900202024",64618.006917/2024,"Aquisição de componentes elétricos e equipamentos para o projeto de revitalização da VBE PCM577 A2.","Edital
Acompanhar",,00394452000103-1-018735/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",85870.87,0.00,27,NÃO,"Conector adaptação terminal",Material,0.3100,400.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","09/10/2024 07:12:40","09/10/2024 07:12:40",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"124,00","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,18735,90020,"Edital
Acompanhar",SIM,"09/10/2024 07:12:40","09/10/2024 07:12:40","09/10/2024 07:12:40","09/10/2024 08:00:00","21/10/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900202024",64618.006917/2024,"Aquisição de componentes elétricos e equipamentos para o projeto de revitalização da VBE PCM577 A2.","Edital
Acompanhar",,00394452000103-1-018735/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",85870.87,0.00,28,NÃO,"Terminal cabo",Material,0.5800,1000.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","09/10/2024 07:12:40","09/10/2024 07:12:40",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"580,00","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,19158,90019,"Edital
Acompanhar",SIM,"17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 08:00:00","04/11/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900192024",64618.006871/2024,"Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3)","Edital
Acompanhar",,00394452000103-1-019158/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",6625001.85,0.00,1,NÃO,"Mangueira Ar",Material,1027.5800,9.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","17/10/2024 07:05:09","17/10/2024 07:05:09",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"9.248,22","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,19158,90019,"Edital
Acompanhar",SIM,"17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 08:00:00","04/11/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900192024",64618.006871/2024,"Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3)","Edital
Acompanhar",,00394452000103-1-019158/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",6625001.85,0.00,2,NÃO,"Mangueira Ar",Material,3518.3300,9.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","17/10/2024 07:05:09","17/10/2024 07:05:09",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"31.664,97","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,19158,90019,"Edital
Acompanhar",SIM,"17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 08:00:00","04/11/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900192024",64618.006871/2024,"Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3)","Edital
Acompanhar",,00394452000103-1-019158/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",6625001.85,0.00,3,NÃO,"Peça Mecânica/Elétrica - Veículo Automotivo",Material,1325.0000,9.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","17/10/2024 07:05:09","17/10/2024 07:05:09",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"11.925,00","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,19158,90019,"Edital
Acompanhar",SIM,"17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 08:00:00","04/11/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900192024",64618.006871/2024,"Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3)","Edital
Acompanhar",,00394452000103-1-019158/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",6625001.85,0.00,4,NÃO,"Mangueira Aspiração",Material,1792.0000,9.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","17/10/2024 07:05:09","17/10/2024 07:05:09",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"16.128,00","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,19158,90019,"Edital
Acompanhar",SIM,"17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 08:00:00","04/11/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900192024",64618.006871/2024,"Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3)","Edital
Acompanhar",,00394452000103-1-019158/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",6625001.85,0.00,5,NÃO,"Mangueira Aspiração",Material,2877.4000,9.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","17/10/2024 07:05:09","17/10/2024 07:05:09",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"25.896,60","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,19158,90019,"Edital
Acompanhar",SIM,"17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 08:00:00","04/11/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900192024",64618.006871/2024,"Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3)","Edital
Acompanhar",,00394452000103-1-019158/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",6625001.85,0.00,6,NÃO,"Mangueira Aspiração",Material,2675.0000,9.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","17/10/2024 07:05:09","17/10/2024 07:05:09",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"24.075,00","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,19158,90019,"Edital
Acompanhar",SIM,"17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 08:00:00","04/11/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900192024",64618.006871/2024,"Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3)","Edital
Acompanhar",,00394452000103-1-019158/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",6625001.85,0.00,7,NÃO,"Filtro combustível",Material,3127.0000,10.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","17/10/2024 07:05:09","17/10/2024 07:05:09",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"31.270,00","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,19158,90019,"Edital
Acompanhar",SIM,"17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 08:00:00","04/11/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900192024",64618.006871/2024,"Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3)","Edital
Acompanhar",,00394452000103-1-019158/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",6625001.85,0.00,8,NÃO,"Mangueira Combustível",Material,764.6700,9.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","17/10/2024 07:05:09","17/10/2024 07:05:09",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"6.882,03","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,19158,90019,"Edital
Acompanhar",SIM,"17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 08:00:00","04/11/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900192024",64618.006871/2024,"Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3)","Edital
Acompanhar",,00394452000103-1-019158/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",6625001.85,0.00,9,NÃO,"Mangueira Combustível",Material,184.7000,9.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","17/10/2024 07:05:09","17/10/2024 07:05:09",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"1.662,30","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,19158,90019,"Edital
Acompanhar",SIM,"17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 08:00:00","04/11/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900192024",64618.006871/2024,"Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3)","Edital
Acompanhar",,00394452000103-1-019158/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",6625001.85,0.00,10,NÃO,"Mangueira Combustível",Material,2994.5000,9.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","17/10/2024 07:05:09","17/10/2024 07:05:09",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"26.950,50","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,19158,90019,"Edital
Acompanhar",SIM,"17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 08:00:00","04/11/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900192024",64618.006871/2024,"Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3)","Edital
Acompanhar",,00394452000103-1-019158/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",6625001.85,0.00,11,NÃO,"Mangueira combustível",Material,508.9400,9.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","17/10/2024 07:05:09","17/10/2024 07:05:09",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"4.580,46","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,19158,90019,"Edital
Acompanhar",SIM,"17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 08:00:00","04/11/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900192024",64618.006871/2024,"Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3)","Edital
Acompanhar",,00394452000103-1-019158/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",6625001.85,0.00,12,NÃO,"Peça mecânica/elétrica - veículo automotivo",Material,674.1000,9.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","17/10/2024 07:05:09","17/10/2024 07:05:09",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"6.066,90","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,19158,90019,"Edital
Acompanhar",SIM,"17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 08:00:00","04/11/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900192024",64618.006871/2024,"Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3)","Edital
Acompanhar",,00394452000103-1-019158/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",6625001.85,0.00,13,NÃO,"Peça mecânica/elétrica - veículo automotivo",Material,867.1000,9.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","17/10/2024 07:05:09","17/10/2024 07:05:09",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"7.803,90","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,19158,90019,"Edital
Acompanhar",SIM,"17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 08:00:00","04/11/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900192024",64618.006871/2024,"Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3)","Edital
Acompanhar",,00394452000103-1-019158/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",6625001.85,0.00,14,NÃO,"Mangueira Combustível",Material,928.4700,10.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","17/10/2024 07:05:09","17/10/2024 07:05:09",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"9.284,70","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,19158,90019,"Edital
Acompanhar",SIM,"17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 08:00:00","04/11/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900192024",64618.006871/2024,"Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3)","Edital
Acompanhar",,00394452000103-1-019158/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",6625001.85,0.00,15,NÃO,"Mangueira Combustível",Material,1498.6700,10.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","17/10/2024 07:05:09","17/10/2024 07:05:09",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"14.986,70","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,19158,90019,"Edital
Acompanhar",SIM,"17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 08:00:00","04/11/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900192024",64618.006871/2024,"Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3)","Edital
Acompanhar",,00394452000103-1-019158/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",6625001.85,0.00,16,NÃO,"Mangueira Combustível",Material,404.3900,10.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","17/10/2024 07:05:09","17/10/2024 07:05:09",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"4.043,90","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,19158,90019,"Edital
Acompanhar",SIM,"17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 07:05:09","17/10/2024 08:00:00","04/11/2024 08:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900192024",64618.006871/2024,"Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3)","Edital
Acompanhar",,00394452000103-1-019158/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",6625001.85,0.00,17,NÃO,"Mangueira Combustível",Material,956.0300,10.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","17/10/2024 07:05:09","17/10/2024 07:05:09",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"9.560,30","0,00"
